Ticker,Date,Open,High,Low,Close,Adj Close,Volume
AOS,1990-02-20,0.666667,0.666667,0.659722,0.659722,0.343021,3600
AOS,1990-02-21,0.659722,0.673611,0.659722,0.666667,0.346632,104400
AOS,1990-02-22,0.666667,0.666667,0.666667,0.666667,0.346632,72000
AOS,1990-02-23,0.666667,0.666667,0.666667,0.666667,0.346632,21600
AOS,1990-02-26,0.666667,0.666667,0.666667,0.666667,0.346632,10800
AOS,1990-02-27,0.666667,0.666667,0.666667,0.666667,0.346632,50400
AOS,1990-02-28,0.666667,0.666667,0.666667,0.666667,0.346632,48600
AOS,1990-03-01,0.666667,0.666667,0.659722,0.659722,0.343021,39600
AOS,1990-03-02,0.666667,0.680556,0.666667,0.680556,0.353854,66600
AOS,1990-03-05,0.687500,0.694444,0.687500,0.694444,0.361075,9000
AOS,1990-03-06,0.708333,0.743056,0.708333,0.736111,0.382740,70200
AOS,1990-03-07,0.736111,0.826389,0.736111,0.826389,0.429680,82800
AOS,1990-03-08,0.840278,0.847222,0.840278,0.847222,0.440512,84600
AOS,1990-03-09,0.847222,0.847222,0.819444,0.819444,0.426069,106200
AOS,1990-03-12,0.833333,0.847222,0.833333,0.847222,0.440512,23400
AOS,1990-03-13,0.854167,0.861111,0.854167,0.854167,0.444123,9000
AOS,1990-03-14,0.854167,0.854167,0.847222,0.847222,0.440512,45000
AOS,1990-03-15,0.854167,0.875000,0.854167,0.861111,0.447733,113400
AOS,1990-03-16,0.861111,0.861111,0.861111,0.861111,0.447733,30600
AOS,1990-03-19,0.861111,0.861111,0.854167,0.861111,0.447733,14400
AOS,1990-03-20,0.861111,0.868056,0.861111,0.861111,0.447733,90000
AOS,1990-03-21,0.861111,0.861111,0.861111,0.861111,0.447733,5400
AOS,1990-03-22,0.861111,0.861111,0.854167,0.854167,0.444123,19800
AOS,1990-03-23,0.854167,0.861111,0.854167,0.861111,0.447733,3600
AOS,1990-03-26,0.861111,0.861111,0.861111,0.861111,0.447733,0
AOS,1990-03-27,0.861111,0.861111,0.854167,0.854167,0.444123,21600
AOS,1990-03-28,0.861111,0.861111,0.861111,0.861111,0.447733,18000
AOS,1990-03-29,0.861111,0.861111,0.861111,0.861111,0.447733,21600
AOS,1990-03-30,0.861111,0.881944,0.861111,0.875000,0.454955,34200
AOS,1990-04-02,0.868056,0.868056,0.861111,0.868056,0.451344,30600
AOS,1990-04-03,0.861111,0.861111,0.819444,0.833333,0.433290,219600
AOS,1990-04-04,0.833333,0.833333,0.833333,0.833333,0.433290,3600
AOS,1990-04-05,0.833333,0.840278,0.833333,0.833333,0.433290,3600
AOS,1990-04-06,0.833333,0.833333,0.833333,0.833333,0.433290,41400
AOS,1990-04-09,0.833333,0.840278,0.833333,0.833333,0.433290,90000
AOS,1990-04-10,0.833333,0.833333,0.833333,0.833333,0.433290,36000
AOS,1990-04-11,0.840278,0.909722,0.840278,0.909722,0.473009,95400
AOS,1990-04-12,0.916667,0.923611,0.916667,0.916667,0.476620,86400
AOS,1990-04-16,0.923611,0.923611,0.923611,0.923611,0.480230,28800
AOS,1990-04-17,0.916667,0.916667,0.916667,0.916667,0.476620,77400
AOS,1990-04-18,0.916667,0.916667,0.909722,0.916667,0.476620,46800
AOS,1990-04-19,0.916667,0.916667,0.916667,0.916667,0.476620,93600
AOS,1990-04-20,0.909722,0.909722,0.909722,0.909722,0.473009,36000
AOS,1990-04-23,0.909722,0.909722,0.902778,0.902778,0.469398,73800
AOS,1990-04-24,0.888889,0.888889,0.888889,0.888889,0.467936,45000
AOS,1990-04-25,0.888889,0.888889,0.888889,0.888889,0.467936,3600
AOS,1990-04-26,0.888889,0.888889,0.888889,0.888889,0.467936,43200
AOS,1990-04-27,0.888889,0.888889,0.888889,0.888889,0.467936,0
AOS,1990-04-30,0.888889,0.888889,0.888889,0.888889,0.467936,25200
AOS,1990-05-01,0.888889,0.888889,0.888889,0.888889,0.467936,28800
AOS,1990-05-02,0.888889,0.888889,0.888889,0.888889,0.467936,39600
AOS,1990-05-03,0.875000,0.875000,0.868056,0.868056,0.456969,7200
AOS,1990-05-04,0.868056,0.875000,0.868056,0.868056,0.456969,70200
AOS,1990-05-07,0.868056,0.868056,0.861111,0.868056,0.456969,19800
AOS,1990-05-08,0.881944,0.881944,0.881944,0.881944,0.464280,18000
AOS,1990-05-09,0.888889,0.902778,0.888889,0.902778,0.475248,41400
AOS,1990-05-10,0.902778,0.902778,0.902778,0.902778,0.475248,12600
AOS,1990-05-11,0.916667,0.916667,0.916667,0.916667,0.482559,19800
AOS,1990-05-14,0.916667,0.916667,0.902778,0.909722,0.478902,167400
AOS,1990-05-15,0.909722,0.909722,0.902778,0.909722,0.478902,79200
AOS,1990-05-16,0.916667,0.916667,0.916667,0.916667,0.482559,36000
AOS,1990-05-17,0.916667,0.916667,0.916667,0.916667,0.482559,19800
AOS,1990-05-18,0.916667,0.916667,0.916667,0.916667,0.482559,12600
AOS,1990-05-21,0.916667,0.923611,0.916667,0.916667,0.482559,54000
AOS,1990-05-22,0.916667,0.916667,0.916667,0.916667,0.482559,10800
AOS,1990-05-23,0.916667,0.916667,0.916667,0.916667,0.482559,0
AOS,1990-05-24,0.916667,0.916667,0.916667,0.916667,0.482559,0
AOS,1990-05-25,0.916667,0.916667,0.916667,0.916667,0.482559,19800
AOS,1990-05-29,0.923611,0.923611,0.923611,0.923611,0.486214,1800
AOS,1990-05-30,0.923611,0.923611,0.923611,0.923611,0.486214,23400
AOS,1990-05-31,0.930556,0.937500,0.930556,0.930556,0.489870,43200
AOS,1990-06-01,0.930556,0.930556,0.923611,0.923611,0.486214,14400
AOS,1990-06-04,0.923611,0.923611,0.923611,0.923611,0.486214,7200
AOS,1990-06-05,0.923611,0.923611,0.916667,0.923611,0.486214,138600
AOS,1990-06-06,0.916667,0.916667,0.916667,0.916667,0.482559,23400
AOS,1990-06-07,0.916667,0.916667,0.916667,0.916667,0.482559,0
AOS,1990-06-08,0.916667,0.916667,0.916667,0.916667,0.482559,0
AOS,1990-06-11,0.916667,0.916667,0.916667,0.916667,0.482559,3600
AOS,1990-06-12,0.916667,0.916667,0.916667,0.916667,0.482559,104400
AOS,1990-06-13,0.916667,0.916667,0.916667,0.916667,0.482559,163800
AOS,1990-06-14,0.916667,0.916667,0.916667,0.916667,0.482559,3600
AOS,1990-06-15,0.916667,0.916667,0.916667,0.916667,0.482559,1800
AOS,1990-06-18,0.916667,0.916667,0.916667,0.916667,0.482559,52200
AOS,1990-06-19,0.916667,0.923611,0.916667,0.923611,0.486214,70200
AOS,1990-06-20,0.923611,0.923611,0.923611,0.923611,0.486214,7200
AOS,1990-06-21,0.923611,0.923611,0.923611,0.923611,0.486214,1800
AOS,1990-06-22,0.923611,0.923611,0.923611,0.923611,0.486214,1800
AOS,1990-06-25,0.923611,0.923611,0.923611,0.923611,0.486214,28800
AOS,1990-06-26,0.923611,0.923611,0.923611,0.923611,0.486214,14400
AOS,1990-06-27,0.923611,0.923611,0.923611,0.923611,0.486214,3600
AOS,1990-06-28,0.923611,0.923611,0.923611,0.923611,0.486214,0
AOS,1990-06-29,0.923611,0.923611,0.923611,0.923611,0.486214,136800
AOS,1990-07-02,0.916667,0.916667,0.916667,0.916667,0.482559,32400
AOS,1990-07-03,0.923611,0.923611,0.923611,0.923611,0.486214,90000
AOS,1990-07-05,0.930556,0.930556,0.930556,0.930556,0.489870,45000
AOS,1990-07-06,0.930556,0.944444,0.930556,0.944444,0.497182,14400
AOS,1990-07-09,0.958333,0.972222,0.958333,0.972222,0.511804,7200
AOS,1990-07-10,0.986111,0.986111,0.986111,0.986111,0.519116,1800
AOS,1990-07-11,1.000000,1.013889,1.000000,1.013889,0.533739,12600
AOS,1990-07-12,1.013889,1.055556,1.013889,1.055556,0.555674,21600
AOS,1990-07-13,1.062500,1.083333,1.062500,1.076389,0.566641,48600
AOS,1990-07-16,1.090278,1.111111,1.090278,1.111111,0.584920,45000
AOS,1990-07-17,1.097222,1.097222,1.069444,1.069444,0.562984,48600
AOS,1990-07-18,1.055556,1.055556,1.055556,1.055556,0.555674,435600
AOS,1990-07-19,1.055556,1.055556,1.055556,1.055556,0.555674,0
AOS,1990-07-20,1.069444,1.069444,1.069444,1.069444,0.562984,18000
AOS,1990-07-23,1.069444,1.090278,1.062500,1.076389,0.566641,86400
AOS,1990-07-24,1.069444,1.069444,1.055556,1.055556,0.555674,18000
AOS,1990-07-25,1.027778,1.027778,1.020833,1.020833,0.543111,27000
AOS,1990-07-26,1.027778,1.041667,1.027778,1.041667,0.554196,28800
AOS,1990-07-27,1.034722,1.034722,1.034722,1.034722,0.550501,63000
AOS,1990-07-30,1.020833,1.020833,1.020833,1.020833,0.543111,18000
AOS,1990-07-31,1.020833,1.027778,1.013889,1.013889,0.539417,77400
AOS,1990-08-01,1.006944,1.006944,1.006944,1.006944,0.535722,12600
AOS,1990-08-02,0.993056,0.993056,0.993056,0.993056,0.528333,9000
AOS,1990-08-03,0.993056,1.000000,0.986111,0.986111,0.524638,30600
AOS,1990-08-06,0.972222,0.972222,0.944444,0.944444,0.502470,30600
AOS,1990-08-07,0.930556,0.930556,0.909722,0.909722,0.483997,46800
AOS,1990-08-08,0.916667,0.923611,0.916667,0.923611,0.491387,21600
AOS,1990-08-09,0.923611,0.923611,0.923611,0.923611,0.491387,0
AOS,1990-08-10,0.923611,0.923611,0.923611,0.923611,0.491387,18000
AOS,1990-08-13,0.923611,0.923611,0.923611,0.923611,0.491387,0
AOS,1990-08-14,0.923611,0.923611,0.923611,0.923611,0.491387,18000
AOS,1990-08-15,0.909722,0.909722,0.888889,0.888889,0.472914,70200
AOS,1990-08-16,0.888889,0.888889,0.881944,0.881944,0.469219,19800
AOS,1990-08-17,0.881944,0.881944,0.854167,0.854167,0.454440,46800
AOS,1990-08-20,0.840278,0.840278,0.840278,0.840278,0.447051,36000
AOS,1990-08-21,0.826389,0.826389,0.812500,0.812500,0.432272,27000
AOS,1990-08-22,0.812500,0.812500,0.798611,0.798611,0.424883,34200
AOS,1990-08-23,0.784722,0.784722,0.770833,0.770833,0.410105,10800
AOS,1990-08-24,0.770833,0.791667,0.763889,0.791667,0.421189,795600
AOS,1990-08-27,0.798611,0.819444,0.798611,0.819444,0.435967,30600
AOS,1990-08-28,0.819444,0.819444,0.805556,0.805556,0.428578,1011600
AOS,1990-08-29,0.826389,0.826389,0.826389,0.826389,0.439662,18000
AOS,1990-08-30,0.826389,0.826389,0.826389,0.826389,0.439662,0
AOS,1990-08-31,0.833333,0.833333,0.833333,0.833333,0.443356,1800
AOS,1990-09-04,0.833333,0.833333,0.833333,0.833333,0.443356,0
AOS,1990-09-05,0.833333,0.833333,0.833333,0.833333,0.443356,0
AOS,1990-09-06,0.833333,0.840278,0.833333,0.833333,0.443356,23400
AOS,1990-09-07,0.847222,0.854167,0.847222,0.847222,0.450745,46800
AOS,1990-09-10,0.854167,0.875000,0.854167,0.875000,0.465524,19800
AOS,1990-09-11,0.868056,0.868056,0.868056,0.868056,0.461830,14400
AOS,1990-09-12,0.868056,0.868056,0.868056,0.868056,0.461830,0
AOS,1990-09-13,0.868056,0.868056,0.868056,0.868056,0.461830,0
AOS,1990-09-14,0.868056,0.868056,0.868056,0.868056,0.461830,0
AOS,1990-09-17,0.854167,0.854167,0.854167,0.854167,0.454440,18000
AOS,1990-09-18,0.854167,0.854167,0.854167,0.854167,0.454440,0
AOS,1990-09-19,0.847222,0.847222,0.847222,0.847222,0.450745,3600
AOS,1990-09-20,0.847222,0.847222,0.847222,0.847222,0.450745,0
AOS,1990-09-21,0.833333,0.833333,0.833333,0.833333,0.443356,3600
AOS,1990-09-24,0.819444,0.819444,0.812500,0.812500,0.432272,10800
AOS,1990-09-25,0.812500,0.812500,0.812500,0.812500,0.432272,0
AOS,1990-09-26,0.805556,0.805556,0.798611,0.798611,0.424883,5400
AOS,1990-09-27,0.791667,0.791667,0.791667,0.791667,0.421189,9000
AOS,1990-09-28,0.777778,0.777778,0.777778,0.777778,0.413800,12600
AOS,1990-10-01,0.784722,0.784722,0.784722,0.784722,0.417494,106200
AOS,1990-10-02,0.784722,0.805556,0.784722,0.784722,0.417494,165600
AOS,1990-10-03,0.784722,0.791667,0.784722,0.784722,0.417494,9000
AOS,1990-10-04,0.784722,0.784722,0.784722,0.784722,0.417494,0
AOS,1990-10-05,0.784722,0.784722,0.784722,0.784722,0.417494,3600
AOS,1990-10-08,0.784722,0.784722,0.777778,0.777778,0.413800,3600
AOS,1990-10-09,0.777778,0.777778,0.777778,0.777778,0.413800,1800
AOS,1990-10-10,0.777778,0.777778,0.777778,0.777778,0.413800,45000
AOS,1990-10-11,0.777778,0.777778,0.750000,0.750000,0.399021,1038600
AOS,1990-10-12,0.756944,0.756944,0.756944,0.756944,0.402715,9000
AOS,1990-10-15,0.770833,0.784722,0.770833,0.777778,0.413800,61200
AOS,1990-10-16,0.791667,0.826389,0.791667,0.826389,0.439662,41400
AOS,1990-10-17,0.840278,0.854167,0.840278,0.847222,0.450745,16200
AOS,1990-10-18,0.847222,0.847222,0.847222,0.847222,0.450745,1800
AOS,1990-10-19,0.847222,0.847222,0.847222,0.847222,0.450745,21600
AOS,1990-10-22,0.847222,0.847222,0.847222,0.847222,0.450745,23400
AOS,1990-10-23,0.854167,0.868056,0.854167,0.868056,0.461830,43200
AOS,1990-10-24,0.868056,0.868056,0.868056,0.868056,0.461830,9000
AOS,1990-10-25,0.854167,0.854167,0.854167,0.854167,0.460333,90000
AOS,1990-10-26,0.854167,0.854167,0.854167,0.854167,0.460333,0
AOS,1990-10-29,0.847222,0.847222,0.840278,0.847222,0.456590,106200
AOS,1990-10-30,0.840278,0.840278,0.833333,0.833333,0.449105,36000
AOS,1990-10-31,0.826389,0.826389,0.819444,0.819444,0.441620,36000
AOS,1990-11-01,0.805556,0.805556,0.791667,0.805556,0.434135,73800
AOS,1990-11-02,0.805556,0.805556,0.805556,0.805556,0.434135,0
AOS,1990-11-05,0.805556,0.812500,0.798611,0.812500,0.437877,48600
AOS,1990-11-06,0.812500,0.819444,0.812500,0.812500,0.437877,16200
AOS,1990-11-07,0.805556,0.805556,0.805556,0.805556,0.434135,21600
AOS,1990-11-08,0.805556,0.805556,0.805556,0.805556,0.434135,7200
AOS,1990-11-09,0.805556,0.819444,0.805556,0.819444,0.441620,64800
AOS,1990-11-12,0.819444,0.819444,0.819444,0.819444,0.441620,0
AOS,1990-11-13,0.833333,0.833333,0.833333,0.833333,0.449105,18000
AOS,1990-11-14,0.840278,0.840278,0.840278,0.840278,0.452848,5400
AOS,1990-11-15,0.840278,0.847222,0.840278,0.847222,0.456590,7200
AOS,1990-11-16,0.847222,0.847222,0.847222,0.847222,0.456590,0
AOS,1990-11-19,0.847222,0.847222,0.847222,0.847222,0.456590,0
AOS,1990-11-20,0.847222,0.861111,0.847222,0.854167,0.460333,30600
AOS,1990-11-21,0.847222,0.847222,0.847222,0.847222,0.456590,1800
AOS,1990-11-23,0.840278,0.840278,0.840278,0.840278,0.452848,9000
AOS,1990-11-26,0.840278,0.847222,0.833333,0.833333,0.449105,3600
AOS,1990-11-27,0.833333,0.833333,0.833333,0.833333,0.449105,1800
AOS,1990-11-28,0.833333,0.833333,0.833333,0.833333,0.449105,3600
AOS,1990-11-29,0.833333,0.833333,0.833333,0.833333,0.449105,0
AOS,1990-11-30,0.833333,0.833333,0.833333,0.833333,0.449105,3600
AOS,1990-12-03,0.833333,0.833333,0.833333,0.833333,0.449105,0
AOS,1990-12-04,0.833333,0.833333,0.833333,0.833333,0.449105,0
AOS,1990-12-05,0.833333,0.833333,0.833333,0.833333,0.449105,0
AOS,1990-12-06,0.847222,0.861111,0.847222,0.861111,0.464075,7200
AOS,1990-12-07,0.875000,0.881944,0.875000,0.881944,0.475303,14400
AOS,1990-12-10,0.875000,0.875000,0.868056,0.868056,0.467818,18000
AOS,1990-12-11,0.868056,0.881944,0.868056,0.881944,0.475303,48600
AOS,1990-12-12,0.895833,0.895833,0.895833,0.895833,0.482788,3600
AOS,1990-12-13,0.895833,0.895833,0.888889,0.888889,0.479046,16200
AOS,1990-12-14,0.888889,0.888889,0.881944,0.881944,0.475303,109800
AOS,1990-12-17,0.881944,0.881944,0.881944,0.881944,0.475303,57600
AOS,1990-12-18,0.881944,0.888889,0.875000,0.875000,0.471560,5400
AOS,1990-12-19,0.875000,0.875000,0.875000,0.875000,0.471560,0
AOS,1990-12-20,0.868056,0.868056,0.847222,0.847222,0.456590,46800
AOS,1990-12-21,0.840278,0.840278,0.840278,0.840278,0.452848,66600
AOS,1990-12-24,0.840278,0.840278,0.833333,0.840278,0.452848,147600
AOS,1990-12-26,0.840278,0.840278,0.840278,0.840278,0.452848,3600
AOS,1990-12-27,0.840278,0.840278,0.840278,0.840278,0.452848,0
AOS,1990-12-28,0.840278,0.840278,0.840278,0.840278,0.452848,0
AOS,1990-12-31,0.854167,0.854167,0.854167,0.854167,0.460333,12600
AOS,1991-01-02,0.854167,0.854167,0.854167,0.854167,0.460333,0
AOS,1991-01-03,0.854167,0.854167,0.854167,0.854167,0.460333,9000
AOS,1991-01-04,0.854167,0.854167,0.854167,0.854167,0.460333,3600
AOS,1991-01-07,0.854167,0.861111,0.854167,0.854167,0.460333,16200
AOS,1991-01-08,0.854167,0.854167,0.840278,0.840278,0.452848,95400
AOS,1991-01-09,0.840278,0.840278,0.840278,0.840278,0.452848,1800
AOS,1991-01-10,0.840278,0.840278,0.840278,0.840278,0.452848,3600
AOS,1991-01-11,0.840278,0.847222,0.840278,0.840278,0.452848,156600
AOS,1991-01-14,0.840278,0.840278,0.840278,0.840278,0.452848,0
AOS,1991-01-15,0.833333,0.833333,0.826389,0.826389,0.445362,37800
AOS,1991-01-16,0.826389,0.826389,0.826389,0.826389,0.445362,1800
AOS,1991-01-17,0.840278,0.847222,0.840278,0.847222,0.456590,12600
AOS,1991-01-18,0.861111,0.861111,0.861111,0.861111,0.464075,1800
AOS,1991-01-21,0.854167,0.854167,0.854167,0.854167,0.460333,3600
AOS,1991-01-22,0.861111,0.868056,0.861111,0.861111,0.464075,36000
AOS,1991-01-23,0.875000,0.875000,0.875000,0.875000,0.471560,1800
AOS,1991-01-24,0.888889,0.902778,0.888889,0.902778,0.486531,16200
AOS,1991-01-25,0.888889,0.888889,0.888889,0.888889,0.485015,10800
AOS,1991-01-28,0.895833,0.902778,0.895833,0.902778,0.492593,75600
AOS,1991-01-29,0.895833,0.895833,0.888889,0.888889,0.485015,43200
AOS,1991-01-30,0.888889,0.930556,0.888889,0.930556,0.507750,61200
AOS,1991-01-31,0.930556,0.944444,0.930556,0.944444,0.515328,9000
AOS,1991-02-01,0.944444,0.979167,0.944444,0.979167,0.534274,190800
AOS,1991-02-04,0.993056,1.048611,0.993056,1.048611,0.572166,174600
AOS,1991-02-05,1.055556,1.069444,1.055556,1.062500,0.579744,55800
AOS,1991-02-06,1.076389,1.097222,1.076389,1.090278,0.594901,50400
AOS,1991-02-07,1.090278,1.125000,1.090278,1.104167,0.602479,597600
AOS,1991-02-08,1.104167,1.111111,1.104167,1.104167,0.602479,55800
AOS,1991-02-11,1.097222,1.097222,1.083333,1.083333,0.591112,3600
AOS,1991-02-12,1.083333,1.111111,1.083333,1.111111,0.606268,108000
AOS,1991-02-13,1.104167,1.104167,1.104167,1.104167,0.602479,7200
AOS,1991-02-14,1.090278,1.090278,1.055556,1.062500,0.579744,61200
AOS,1991-02-15,1.069444,1.083333,1.069444,1.083333,0.591112,37800
AOS,1991-02-19,1.076389,1.076389,1.069444,1.069444,0.583533,3600
AOS,1991-02-20,1.069444,1.090278,1.069444,1.083333,0.591112,23400
AOS,1991-02-21,1.083333,1.090278,1.083333,1.090278,0.594901,30600
AOS,1991-02-22,1.076389,1.076389,1.069444,1.069444,0.583533,12600
AOS,1991-02-25,1.062500,1.062500,1.048611,1.048611,0.572166,100800
AOS,1991-02-26,1.055556,1.055556,1.055556,1.055556,0.575955,9000
AOS,1991-02-27,1.055556,1.055556,1.055556,1.055556,0.575955,16200
AOS,1991-02-28,1.048611,1.048611,1.048611,1.048611,0.572166,16200
AOS,1991-03-01,1.048611,1.048611,1.027778,1.034722,0.564587,37800
AOS,1991-03-04,1.034722,1.034722,1.027778,1.034722,0.564587,14400
AOS,1991-03-05,1.034722,1.062500,1.034722,1.062500,0.579744,190800
AOS,1991-03-06,1.062500,1.062500,1.048611,1.048611,0.572166,502200
AOS,1991-03-07,1.062500,1.062500,1.062500,1.062500,0.579744,9000
AOS,1991-03-08,1.062500,1.069444,1.062500,1.069444,0.583533,9000
AOS,1991-03-11,1.062500,1.062500,1.062500,1.062500,0.579744,1800
AOS,1991-03-12,1.048611,1.048611,1.034722,1.034722,0.564587,21600
AOS,1991-03-13,1.034722,1.034722,1.027778,1.034722,0.564587,16200
AOS,1991-03-14,1.034722,1.034722,1.034722,1.034722,0.564587,9000
AOS,1991-03-15,1.034722,1.034722,1.034722,1.034722,0.564587,0
AOS,1991-03-18,1.034722,1.034722,1.034722,1.034722,0.564587,0
AOS,1991-03-19,1.020833,1.020833,1.020833,1.020833,0.557009,3600
AOS,1991-03-20,1.020833,1.020833,1.006944,1.013889,0.553220,14400
AOS,1991-03-21,1.013889,1.013889,1.013889,1.013889,0.553220,0
AOS,1991-03-22,1.006944,1.006944,1.006944,1.006944,0.549430,9000
AOS,1991-03-25,1.013889,1.013889,1.013889,1.013889,0.553220,10800
AOS,1991-03-26,1.000000,1.000000,1.000000,1.000000,0.545641,41400
AOS,1991-03-27,0.993056,0.993056,0.972222,0.972222,0.530485,41400
AOS,1991-03-28,0.958333,0.958333,0.923611,0.930556,0.507750,48600
AOS,1991-04-01,0.930556,0.930556,0.923611,0.923611,0.503960,52200
AOS,1991-04-02,0.923611,0.923611,0.916667,0.923611,0.503960,1234800
AOS,1991-04-03,0.937500,0.944444,0.937500,0.944444,0.515328,23400
AOS,1991-04-04,0.944444,0.944444,0.944444,0.944444,0.515328,25200
AOS,1991-04-05,0.958333,0.986111,0.958333,0.972222,0.530485,95400
AOS,1991-04-08,0.972222,0.979167,0.972222,0.979167,0.534274,45000
AOS,1991-04-09,0.979167,0.979167,0.979167,0.979167,0.534274,18000
AOS,1991-04-10,0.979167,0.979167,0.979167,0.979167,0.534274,10800
AOS,1991-04-11,0.979167,0.979167,0.944444,0.944444,0.515328,64800
AOS,1991-04-12,0.944444,0.951389,0.944444,0.944444,0.515328,25200
AOS,1991-04-15,0.937500,0.937500,0.937500,0.937500,0.511539,126000
AOS,1991-04-16,0.944444,0.965278,0.944444,0.965278,0.526695,25200
AOS,1991-04-17,0.965278,1.000000,0.965278,0.993056,0.541853,171000
AOS,1991-04-18,1.000000,1.013889,1.000000,1.013889,0.553220,21600
AOS,1991-04-19,1.013889,1.013889,1.013889,1.013889,0.553220,0
AOS,1991-04-22,1.027778,1.027778,1.027778,1.027778,0.560798,10800
AOS,1991-04-23,1.027778,1.027778,1.027778,1.027778,0.560798,0
AOS,1991-04-24,1.027778,1.027778,1.027778,1.027778,0.566927,88200
AOS,1991-04-25,1.027778,1.027778,1.013889,1.027778,0.566927,97200
AOS,1991-04-26,1.034722,1.034722,1.034722,1.034722,0.570757,54000
AOS,1991-04-29,1.041667,1.055556,1.041667,1.041667,0.574588,36000
AOS,1991-04-30,1.041667,1.055556,1.041667,1.055556,0.582250,162000
AOS,1991-05-01,1.055556,1.069444,1.055556,1.069444,0.589910,138600
AOS,1991-05-02,1.083333,1.097222,1.083333,1.097222,0.605233,39600
AOS,1991-05-03,1.104167,1.131944,1.104167,1.118056,0.616724,194400
AOS,1991-05-06,1.118056,1.118056,1.111111,1.118056,0.616724,102600
AOS,1991-05-07,1.118056,1.125000,1.118056,1.118056,0.616724,66600
AOS,1991-05-08,1.104167,1.104167,1.104167,1.104167,0.609064,18000
AOS,1991-05-09,1.111111,1.111111,1.111111,1.111111,0.612894,25200
AOS,1991-05-10,1.111111,1.111111,1.111111,1.111111,0.612894,57600
AOS,1991-05-13,1.111111,1.111111,1.111111,1.111111,0.612894,54000
AOS,1991-05-14,1.104167,1.104167,1.104167,1.104167,0.609064,118800
AOS,1991-05-15,1.111111,1.125000,1.111111,1.118056,0.616724,169200
AOS,1991-05-16,1.125000,1.131944,1.125000,1.125000,0.620555,324000
AOS,1991-05-17,1.131944,1.173611,1.131944,1.166667,0.643539,212400
AOS,1991-05-20,1.152778,1.152778,1.145833,1.145833,0.632047,25200
AOS,1991-05-21,1.145833,1.145833,1.125000,1.125000,0.620555,36000
AOS,1991-05-22,1.125000,1.138889,1.118056,1.138889,0.628217,135000
AOS,1991-05-23,1.138889,1.145833,1.125000,1.125000,0.620555,216000
AOS,1991-05-24,1.118056,1.118056,1.104167,1.104167,0.609064,385200
AOS,1991-05-28,1.111111,1.111111,1.111111,1.111111,0.612894,5400
AOS,1991-05-29,1.111111,1.118056,1.111111,1.118056,0.616724,36000
AOS,1991-05-30,1.125000,1.131944,1.125000,1.131944,0.624386,61200
AOS,1991-05-31,1.131944,1.138889,1.125000,1.138889,0.628217,54000
AOS,1991-06-03,1.152778,1.166667,1.152778,1.152778,0.635878,55800
AOS,1991-06-04,1.159722,1.201389,1.159722,1.201389,0.662692,99000
AOS,1991-06-05,1.201389,1.208333,1.201389,1.201389,0.662692,54000
AOS,1991-06-06,1.201389,1.201389,1.194444,1.201389,0.662692,46800
AOS,1991-06-07,1.201389,1.201389,1.194444,1.194444,0.658861,36000
AOS,1991-06-10,1.194444,1.194444,1.194444,1.194444,0.658861,0
AOS,1991-06-11,1.187500,1.187500,1.187500,1.187500,0.655031,3600
AOS,1991-06-12,1.187500,1.187500,1.187500,1.187500,0.655031,0
AOS,1991-06-13,1.187500,1.187500,1.166667,1.166667,0.643539,131400
AOS,1991-06-14,1.166667,1.166667,1.166667,1.166667,0.643539,18000
AOS,1991-06-17,1.166667,1.166667,1.166667,1.166667,0.643539,0
AOS,1991-06-18,1.166667,1.173611,1.166667,1.173611,0.647369,100800
AOS,1991-06-19,1.159722,1.159722,1.159722,1.159722,0.639708,1800
AOS,1991-06-20,1.159722,1.159722,1.159722,1.159722,0.639708,0
AOS,1991-06-21,1.152778,1.152778,1.152778,1.152778,0.635878,7200
AOS,1991-06-24,1.145833,1.145833,1.145833,1.145833,0.632047,1800
AOS,1991-06-25,1.138889,1.138889,1.111111,1.111111,0.612894,86400
AOS,1991-06-26,1.111111,1.111111,1.111111,1.111111,0.612894,0
AOS,1991-06-27,1.118056,1.118056,1.118056,1.118056,0.616724,18000
AOS,1991-06-28,1.104167,1.104167,1.090278,1.090278,0.601402,183600
AOS,1991-07-01,1.090278,1.090278,1.090278,1.090278,0.601402,0
AOS,1991-07-02,1.083333,1.083333,1.055556,1.055556,0.582250,54000
AOS,1991-07-03,1.055556,1.055556,1.055556,1.055556,0.582250,18000
AOS,1991-07-05,1.055556,1.055556,1.055556,1.055556,0.582250,0
AOS,1991-07-08,1.048611,1.048611,1.034722,1.041667,0.574588,41400
AOS,1991-07-09,1.041667,1.041667,1.041667,1.041667,0.574588,0
AOS,1991-07-10,1.027778,1.041667,1.027778,1.041667,0.574588,54000
AOS,1991-07-11,1.041667,1.041667,1.041667,1.041667,0.574588,0
AOS,1991-07-12,1.041667,1.041667,1.041667,1.041667,0.574588,10800
AOS,1991-07-15,1.041667,1.041667,1.041667,1.041667,0.574588,0
AOS,1991-07-16,1.027778,1.034722,1.027778,1.034722,0.570757,54000
AOS,1991-07-17,1.034722,1.034722,1.034722,1.034722,0.570757,5400
AOS,1991-07-18,1.048611,1.048611,1.048611,1.048611,0.578419,46800
AOS,1991-07-19,1.041667,1.041667,1.034722,1.034722,0.570757,5400
AOS,1991-07-22,1.027778,1.027778,1.020833,1.020833,0.563096,9000
